Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Privately rented,C1,C4,Multi-family,Electricity-Performance boiler,G,3536.999757105775,3471.9698232218025,3402.704410439617,3333.3713437848664,3264.4500944908027,3195.566902226499,2814.6650387437203,2479.7785333154493,2184.506675294223,1924.2608901392064,1694.6753993122006,1494.3167462220886,1317.4127524666592,1161.2862851260982,1023.55581087662,902.1067478140067
Privately rented,C1,C4,Multi-family,Heating-District heating,A,135.88004897188344,210.61407590641932,285.3481028409552,360.0821297754911,434.81615671002703,509.55018364456294,584.2842105790988,659.0182375136347,733.7522644481706,808.4862913827066,883.2203183172425,1000.8519513360445,1118.4835843548465,1236.1152173736484,1353.7468503924504,1471.3784834112523
Privately rented,C1,C4,Multi-family,Heating-District heating,B,226.11582562388767,301.08427502060385,378.3223852030068,455.9037076006479,533.4739576334712,611.369996342513,689.5715225627478,769.6986198909558,852.0757505903358,936.4855591949968,1024.8884279707004,1103.0491628389304,1183.9159505153068,1267.2141680454415,1352.6934603678628,1467.870002970017
Privately rented,C1,C4,Multi-family,Heating-District heating,C,617.4508781197916,704.5110318245679,791.7225220498075,877.9410181894668,963.0842915836429,1047.262980258672,1130.4712472030835,1213.177666980079,1295.7289858875884,1378.0666529895798,1460.987428982793,1530.9091974199118,1601.0795092124504,1671.3995013091808,1741.7798703893159,1843.0229284351922
Privately rented,C1,C4,Multi-family,Heating-District heating,D,1238.9757293217954,1288.241156850885,1337.0807943971713,1386.3337761481946,1436.181540262804,1486.3975534003425,1536.9497420857713,1587.7081171844934,1638.624261249179,1689.6515509409933,1738.1545187925565,1777.1642690368776,1814.450128592981,1850.1822770026797,1884.5138017121617,2030.7863768630762
Privately rented,C1,C4,Multi-family,Heating-District heating,E,1364.3134791450386,1409.9208231826938,1452.8155042476214,1493.9171919550145,1533.4030473216665,1571.0185932064435,1606.7184341598268,1638.3228585802015,1665.8509710366197,1689.5697160759655,1709.2588472778825,1717.2909275077882,1722.094368258119,1723.7975573440513,1722.5096422665936,1546.4943235266678
Privately rented,C1,C4,Multi-family,Natural gas-Performance boiler,C,4673.985613086711,4735.0783484363965,4793.550956547129,4851.306944051377,4906.796617577729,4960.764750819945,5013.8033226937905,5075.652936044913,5136.887039304738,5197.49537475905,5259.186459299199,5258.581758232898,5258.787768311084,5259.630354852023,5260.9474216204435,5537.811583751914
Privately rented,C1,C4,Multi-family,Natural gas-Performance boiler,D,7130.350831986204,7068.194364208727,6978.726764075529,6888.743817809421,6799.530181888049,6708.4621764793155,6616.337516384053,6549.216592733613,6481.741981302462,6413.903096311639,6345.957904545425,6285.938499237556,6225.691589411986,6165.15998306128,6104.28685038138,6160.367146928313
Privately rented,C1,C4,Multi-family,Natural gas-Performance boiler,E,5477.942579491025,5390.997756364153,5279.89741948128,5167.69663741555,5056.154754035197,4942.941759910607,4828.228122771605,4732.825063341115,4636.5625223044335,4539.4669783437075,4439.375962135205,4342.172591830407,4241.999372944598,4139.075921975479,4033.6003134381235,3533.1864031209534
Privately rented,C1,C4,Multi-family,Oil fuel-Performance boiler,C,19.901314888152385,19.608769645644013,19.577094296681544,19.413701230582145,19.05737961948274,18.577265526186235,17.97310338286657,17.21008992975115,16.328086089231768,24.6932097748608,29.98750923000275,32.6036496358424,32.88507132592973,31.132516290851147,27.609215377474136,24.793890283580055
Privately rented,C1,C4,Multi-family,Oil fuel-Performance boiler,D,211.3715848098214,201.31627928934188,191.43535674537944,181.3641021532393,171.03249494783034,160.51170849077675,149.79871501220543,138.86332381646557,127.73275895473684,130.65042966343225,128.69449170839385,122.50682505550262,112.6481167589462,99.609086878461,83.81927470954489,70.27731674360211
Privately rented,C1,C4,Multi-family,Oil fuel-Performance boiler,E,483.97436345635174,452.6695655690693,421.64751273281126,391.225560423646,361.4510363656846,332.26898637708445,303.67608786160474,275.68523637237985,248.27475246873772,221.44510806023547,194.93049082748405,168.778456685856,143.0267919519261,117.72855453576359,92.93824539829315,61.84084173094141
Privately rented,C1,C4,Multi-family,Oil fuel-Performance boiler,F,515.2764181416808,482.12604779119323,449.16402090211204,416.8211409329777,385.1736941257351,354.1404567624267,323.71948401867087,293.924799785709,264.7365198510139,212.54090154714592,168.41348260584812,131.2675472525898,100.14310181978989,74.2106718456902,52.744284515962725,35.10942571038807
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,A,468.64496438001606,624.7201070206484,781.8596749897008,939.0341903695985,1096.239799703611,1253.5927537717544,1410.9847836466915,1567.1537396628974,1723.651434910184,1880.4699080967832,2037.8142299849337,2290.727101308908,2544.1061868534293,2797.9251929889824,3052.1600153787736,3306.985116033084
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,B,356.73167691586013,407.42178116686625,485.88966415627897,564.4825690443434,642.8785327229067,722.1948212245976,800.7761975876707,837.5669600362495,875.1217489324521,913.40438457466,953.4670347906493,995.2951416358428,1038.6027925789415,1083.7349449747314,1130.0964212302413,1178.2320130442918
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,C,949.575642077948,974.0303744924383,1011.7890572130453,1049.7220308648793,1088.0544827882616,1127.7015589086695,1167.4288716738374,1184.0337632855603,1200.677202761806,1217.3658254273219,1234.2276101855962,1251.2355633862483,1268.3765378757394,1285.156864062149,1302.0311067375628,1319.2181276024016
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,D,19.061262214684664,20.932645950091956,24.12976668330828,27.291137501283867,30.372065405952018,33.51304721251621,36.63416801746156,37.86262531888151,39.074123091123255,40.270551788966685,41.45068423817864,42.603823450130804,43.7338058879817,44.83789256196397,45.91352953072923,47.18350227104164
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,E,16.425380437478772,16.25039057463134,16.04421099891361,15.83595191768659,15.637008282147804,15.434306933561627,15.228354349157568,15.032480160008651,14.83236926297189,14.619195098187902,14.399825299743718,14.174100640942315,13.941351214518251,13.701571262393989,13.454720297029228,11.880687580875877
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,F,0.7925725778537845,0.7758573191883151,0.7553953483953618,0.735263823785446,0.7160175112840633,0.696971382189068,0.6783000300275049,0.6614555482144578,0.6442756687592045,0.5645284486686571,0.49436384901338026,0.4326334382034753,0.3783428720261185,0.3306177198743712,0.28868391588760584,0.25185732790802523
Privately rented,C1,C4,Single-family,Electricity-Performance boiler,C,107.68248365211062,133.17335100267812,159.7612592102246,186.32420292368496,212.5855346183743,238.96971934690396,301.0473113984241,362.5306069127702,421.7852382001874,513.7568573638516,601.1813685338027,680.4175733411787,755.9904436610107,828.3013325816651,897.7094068056216,1027.9958820781678
Privately rented,C1,C4,Single-family,Electricity-Performance boiler,D,3309.4512070999394,3279.516349059649,3255.8885815689146,3230.951617905913,3199.9291163161874,3168.8710604587513,3227.433371596437,3314.255307231633,3392.8736976038595,3567.2020816540967,3724.3877426448284,3865.8994830865336,3993.8947482030367,4109.961930556901,4215.487638705467,4471.366648441256
Privately rented,C1,C4,Single-family,Electricity-Performance boiler,E,3101.753812740604,3027.92802525747,2941.16380759355,2855.514175843558,2772.348157777913,2690.4611724827846,2611.7846274708163,2570.939637073387,2530.0280708259047,2489.0332410036435,2447.5958775953595,2405.3803567717096,2362.6100387383312,2319.2969780177145,2275.445514361529,2007.9532388190307
Privately rented,C1,C4,Single-family,Electricity-Performance boiler,F,1502.6636943872404,1480.8734062796811,1456.2643497442625,1431.313594488027,1406.800760108757,1382.5019678394021,1360.606075711334,1360.4295886352336,1359.6296444330635,1221.7132575655137,1099.4561014615806,990.6858045431824,894.2701984004884,808.8137974003539,733.0937936887428,666.0089869454029
Privately rented,C1,C4,Single-family,Electricity-Performance boiler,G,1484.6971200025744,1444.4718393648159,1399.8899162952596,1356.015747651455,1314.4944823183353,1274.1795407753812,1116.7365183735171,1002.5130503743277,901.4876989314351,811.0748317063043,730.0606975363589,656.6642331409058,590.8640903050157,531.8354555552366,478.84739552434064,431.2497935947298
Privately rented,C1,C4,Single-family,Natural gas-Performance boiler,C,809.8694723242062,838.0120999268261,874.8795249100905,910.4862681255619,940.3437511400558,968.3802502712831,1004.4433689947913,1044.0267137056583,1084.4267703270493,1223.2015744701473,1350.2088763530692,1467.8255462476102,1575.8820340231825,1675.298219247694,1766.896081870132,1870.2248401866252
Privately rented,C1,C4,Single-family,Natural gas-Performance boiler,D,3755.155614434027,3716.547063280381,3643.661141247901,3570.676731075219,3501.3273161785405,3427.547248778599,3357.0233508351816,3322.1238307569033,3286.947248863317,3270.562303505031,3251.549586108547,3230.5300224559332,3207.1839443924655,3181.6244747949204,3153.9574026808127,3157.726476528916
Privately rented,C1,C4,Single-family,Natural gas-Performance boiler,E,747.6487250204931,738.2118962860251,720.3594467570184,702.0107244224582,684.458568830186,665.6605644309614,646.4386946855093,636.3980200942779,625.964461075106,614.798886812373,602.1278357129966,588.255615162985,573.2125255141527,557.1611634313409,540.2485766430535,470.3488823884028
Privately rented,C1,C4,Single-family,Natural gas-Performance boiler,F,1266.95074214523,1268.3707299946573,1255.1229595937305,1239.3543713206245,1224.2901621961753,1205.838766279587,1185.3852577608866,1179.3324087396586,1169.3264848210772,1039.3859198945347,922.9298082957345,818.836803314025,725.6146897206645,642.1928540435124,567.6015251422733,500.9638897840187
Privately rented,C1,C4,Single-family,Natural gas-Performance boiler,G,140.41747702155538,141.79223141566425,140.39803661924805,138.31980887308376,136.22814727784476,133.5281643653369,117.4608849975268,106.18716436860146,95.71632135308452,85.9303030574275,76.95847598655914,68.7788465077024,61.31792916000474,54.53171682635751,48.37590197905593,42.80672148167014
Privately rented,C1,C4,Single-family,Oil fuel-Performance boiler,D,378.9075851241992,361.57805439580574,349.13395026679194,335.7110576699178,319.74328994982534,303.009652769753,369.3101016647756,410.91081962813524,432.80465702994536,458.95441818235736,463.2873106647004,448.78101066276747,418.0248536033801,373.2735401298108,316.48977555933595,262.225881821163
Privately rented,C1,C4,Single-family,Oil fuel-Performance boiler,E,800.6876401291161,755.484720717929,711.0803753391388,666.674359154442,622.1691204525133,577.677898303079,533.2247197626889,488.3603519096447,443.5284502334003,398.79766829983043,353.66399394913054,308.326275984582,262.9531821254224,217.73057170364564,172.83774394829814,115.60445414140032
Privately rented,C1,C4,Single-family,Oil fuel-Performance boiler,F,463.8196579663125,432.98518739335225,401.59067059369124,371.022680229177,341.41509760366745,312.5994923585182,284.5545740576243,257.5095572363236,231.10525513639615,184.7080262406937,145.70397457981252,113.05946856160628,85.8675524541343,63.34840062440964,44.82381253408972,29.704602309673987
Privately rented,C1,C4,Single-family,Oil fuel-Performance boiler,G,1369.4731499831084,1278.3508943324953,1184.4190216771037,1092.966552611289,1005.509409728516,920.3311182542003,753.6150481811911,613.978096576001,496.18079705709096,396.6142947870172,312.87177245007484,242.75792769252473,184.34243761238318,135.96258669212963,96.16931768626445,63.701690785621224
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,B,74.44400811674197,131.64155806614028,189.37559165348054,247.18302722768624,305.03468864908444,363.078371967371,424.71005185254097,484.3913628733939,544.2373120257679,617.0970281231845,689.3241223706726,783.2355052002448,876.6351611340498,969.6309564773372,1062.21856907217,1165.7489204845892
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,C,462.06921123870336,556.5595836134839,656.2057527097033,756.6093642962217,855.819487865227,956.413015133073,1063.2998564856314,1118.5648434273785,1173.5150769522807,1279.5158938524544,1381.1047713420464,1478.9296097805118,1572.943681085616,1663.3486724979605,1750.4352491235297,1866.261142717876
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,D,449.12915446608446,497.57063715865104,549.4170281649691,601.3327830559012,653.3129441553148,705.9410395519087,758.456699296224,781.241908666404,803.3037258371473,825.1179254319845,845.241952455887,864.0195705059405,881.3984920094755,897.5118828098272,912.4779524882791,930.5679225126154
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,E,283.3594755271756,306.3210514467202,333.978319263482,362.2318568210858,390.6209943051994,419.9658136281975,447.6696472027056,455.7238750243247,462.7930132534085,468.6366319497691,472.84693939765674,475.6361527028012,476.9658208275501,476.9323588672641,475.62402355651653,425.8105193216479
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,F,369.5759112873791,411.5005303316957,455.3359093191949,498.318325081725,540.087126584823,581.056901817326,617.4407644636062,627.2516444023521,634.4746916910835,575.0691116276934,520.6087806498433,470.9248536447643,425.4347281295171,383.83879716724016,345.85123495925956,311.20162579851467
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,G,118.58572534773242,124.01579937989428,130.30816043285054,136.64120629237573,142.75603939011296,148.8660062546111,138.8803970871043,125.63499932776293,113.54472475827373,102.43030318400281,92.32217175059219,83.16010479107337,74.82690894644506,67.25237319237712,60.37197547487969,54.12660770934177
Privately rented,C1,C5,Multi-family,Electricity-Heat pump water,A,271.92259623719025,849.6460999410867,1449.2501317866117,2049.207940266792,2649.4646970596527,3250.2094000530565,3851.0727834927825,4431.885023584789,5014.312645631653,5598.121776792937,6186.2203156976,7145.338076942548,8107.8653027374885,9073.354306715348,10041.396232686846,11011.61624499681
Privately rented,C1,C5,Multi-family,Electricity-Heat pump water,B,582.4953409393169,692.4287727263024,922.3760929356266,1148.968821292775,1372.398670800624,1593.2434789626384,1809.1881251355921,1911.5988459437663,2013.8180734555392,2115.6136183117733,2218.863578180677,2326.3079935743094,2434.6197195417913,2543.4732289216313,2652.5674775631537,2761.6212027374104
